u,v,key,osmid,highway,lanes,name,oneway,reversed,length,rfid_c,rfid,avgspeed,time,bridge,RP1_me,RP1_fr,RP100_me,RP100_fr,RP20_me,RP20_fr,dam_RP100_al_segments,dam_RP100_al,dam_RP20_al_segments,dam_RP20_al,dam_RP1_al_segments,dam_RP1_al,maxspeed,ref,access,junction
99215380,99215384,0,"[1381415188, 1099338535]",residential,2,42nd Street,False,False,101.53769382507147,"[1096, 5169, 5171, 8534]",761,43.0,0.002,nan,0.2150000035762787,0.30144944049801276,0.8976923135610727,1.0,0.5838461655836839,1.0,"[np.float64(749.0), np.float64(1112.0), np.float64(308.0), np.float64(5113.0)]",7282.0,"[np.float64(651.0), np.float64(927.0), np.float64(266.0), np.float64(3512.0)]",5356.0,"[np.float64(208.0), np.float64(218.0), np.float64(83.0), np.float64(64.0)]",573.0,nan,nan,nan,nan
99215384,99387295,0,190675439,primary,3,Collins Avenue,True,False,76.22077258619844,"[4872, 8522, 8523, 1094]",759,56.0,0.001,nan,0.2309999942779541,1.0,1.2279999732971192,1.0,0.9169999122619629,1.0,"[np.float64(5414.0), np.float64(4577.0), np.float64(2015.0), np.float64(37868.0)]",49874.0,"[np.float64(4536.0), np.float64(3789.0), np.float64(1675.0), np.float64(32656.0)]",42656.0,"[np.float64(1119.0), np.float64(874.0), np.float64(385.0), np.float64(10201.0)]",12579.0,35 mph,FL A1A,nan,nan
99215384,99296609,0,190675439,primary,3,Collins Avenue,True,False,76.3286778166989,"[8513, 1460]",977,56.0,0.001,nan,0.3311111132303874,1.0,1.3211110432942708,1.0,1.02000003390842,1.0,"[np.float64(46683.0), np.float64(4951.0)]",51634.0,"[np.float64(41680.0), np.float64(4437.0)]",46117.0,"[np.float64(16004.0), np.float64(2056.0)]",18060.0,35 mph,FL A1A,nan,nan
99215474,99278181,0,11157037,residential,2,West 21st Street,False,False,106.57594228496788,"[8062, 1303]",874,40.0,0.003,nan,,0.0,0.769166628519694,1.0,0.5400000413258871,1.0,"[np.float64(4254.0), np.float64(2725.0)]",6979.0,"[np.float64(3275.0), np.float64(2141.0)]",5416.0,"[np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,private,nan
99215491,99278203,0,11169976,residential,nan,West 28th Street,True,False,96.94368607061459,1101,766,43.0,0.002,nan,,0.0,0.597692269545335,1.0,0.3816666603088379,0.9045343250535197,[np.float64(5259.0)],5259.0,[np.float64(3213.0)],3213.0,[np.float64(nan)],0.0,nan,nan,private,nan
99218995,99219000,0,11141513,residential,2,West 44th Street,False,True,113.07255533818444,"[7426, 1107, 7422]",772,43.0,0.003,nan,,0.0,1.028666623433431,1.0,0.7226666768391927,1.0,"[np.float64(7874.0), np.float64(539.0), np.float64(672.0)]",9085.0,"[np.float64(6056.0), np.float64(462.0), np.float64(485.0)]",7003.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99218995,99409276,0,132683255,residential,2,Sheridan Avenue,False,True,141.1426549533375,"[7418, 1789]",1174,43.0,0.003,nan,,0.0,0.9506250023841858,1.0,0.6487500071525574,1.0,"[np.float64(561.0), np.float64(10296.0)]",10857.0,"[np.float64(404.0), np.float64(7726.0)]",8130.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99218995,99351341,0,132683255,residential,2,Sheridan Avenue,False,False,204.5129524373073,"[1574, 7415]",1050,43.0,0.005,nan,,0.0,0.8312000274658203,1.0,0.5155999755859375,1.0,"[np.float64(13473.0), np.float64(684.0)]",14157.0,"[np.float64(9534.0), np.float64(492.0)]",10026.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99219000,99288473,0,585352701,residential,2,Royal Palm Avenue,False,True,205.12565816217977,"[7392, 1425, 7424]",955,43.0,0.005,nan,,0.0,1.1172000122070314,1.0,0.8072000122070313,1.0,"[np.float64(16107.0), np.float64(517.0), np.float64(592.0)]",17216.0,"[np.float64(13056.0), np.float64(390.0), np.float64(510.0)]",13956.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99219000,99288469,0,585352701,residential,2,Royal Palm Avenue,False,False,149.09409422835876,"[7429, 7431, 7433, 1418, 7435, 1420, 7437, 7439, 2513, 7441, 7443, 2515, 7445, 2519, 2521]",950,43.0,0.003,nan,,0.0,1.118095216296968,1.0,0.8228570847284227,1.0,"[np.float64(511.0), np.float64(794.0), np.float64(675.0), np.float64(820.0), np.float64(726.0), np.float64(605.0), np.float64(654.0), np.float64(704.0), np.float64(617.0), np.float64(706.0), np.float64(694.0), np.float64(2948.0), np.float64(707.0), np.float64(667.0), np.float64(705.0)]",12533.0,"[np.float64(436.0), np.float64(676.0), np.float64(562.0), np.float64(658.0), np.float64(616.0), np.float64(510.0), np.float64(547.0), np.float64(575.0), np.float64(481.0), np.float64(584.0), np.float64(553.0), np.float64(2411.0), np.float64(545.0), np.float64(563.0), np.float64(598.0)]",10315.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99219021,604127409,0,"[1424250572, 1424887534]",residential,nan,North Bay Road,False,False,313.89043356537826,"[1888, 8257, 1, 1225, 1227, 1229, 1231, 3921, 3925, 2518, 2012]",1204,43.0,0.007,nan,0.24675002098083496,1.0,1.134749984741211,1.0,0.8912500381469727,1.0,"[np.float64(726.0), np.float64(384.0), np.float64(2013.0), np.float64(2020.0), np.float64(2403.0), np.float64(3790.0), np.float64(5696.0), np.float64(929.0), np.float64(927.0), np.float64(4457.0), np.float64(3115.0)]",26460.0,"[np.float64(638.0), np.float64(338.0), np.float64(1818.0), np.float64(1774.0), np.float64(2064.0), np.float64(3248.0), np.float64(4818.0), np.float64(821.0), np.float64(824.0), np.float64(3821.0), np.float64(2756.0)]",22920.0,"[np.float64(229.0), np.float64(121.0), np.float64(744.0), np.float64(631.0), np.float64(613.0), np.float64(992.0), np.float64(1310.0), np.float64(303.0), np.float64(314.0), np.float64(1160.0), np.float64(1020.0)]",7437.0,nan,nan,nan,nan
99219021,99254430,0,"[11145677, 1424887535]",residential,nan,North Bay Road,False,True,217.72891174019443,"[1234, 1236, 1238, 1239]",825,43.0,0.005,nan,0.1296551720849399,0.9390430465436997,1.0293548337874874,1.0,0.7735483723302041,1.0,"[np.float64(11953.0), np.float64(1773.0), np.float64(2287.0), np.float64(1640.0)]",17653.0,"[np.float64(9699.0), np.float64(1432.0), np.float64(1860.0), np.float64(1330.0)]",14321.0,"[np.float64(1797.0), np.float64(257.0), np.float64(357.0), np.float64(145.0)]",2556.0,nan,nan,nan,nan
99231248,99303076,0,"[134566515, 11150956, 1003342763]",secondary,"['3', '2']",Venetian Way,False,True,220.1735591633218,"[1474, 1475, 5796, 5798, 5800, 5109, 2421, 5111, 5113, 1182, 4991]",980,44.0,0.005,yes,2.719583511352539,0.9333529074166168,3.1674075656467013,1.0,2.9437038280345775,1.0,"[np.float64(4188.0), np.float64(46181.0), np.float64(1627.0), np.float64(1118.0), np.float64(1840.0), np.float64(1355.0), np.float64(1772.0), np.float64(1279.0), np.float64(2072.0), np.float64(1052.0), np.float64(3199.0)]",65683.0,"[np.float64(3994.0), np.float64(45614.0), np.float64(1349.0), np.float64(876.0), np.float64(1640.0), np.float64(1106.0), np.float64(1553.0), np.float64(1016.0), np.float64(1783.0), np.float64(844.0), np.float64(2864.0)]",62639.0,"[np.float64(3352.0), np.float64(43168.0), np.float64(494.0), np.float64(17.0), np.float64(827.0), np.float64(479.0), np.float64(729.0), np.float64(108.0), np.float64(771.0), np.float64(173.0), np.float64(1456.0)]",51574.0,"['30 mph', '25 mph']",nan,nan,nan
99231248,11529643838,0,"[83070779, 1083765869]",secondary,3,Dade Boulevard,False,True,60.62156997646673,"[7937, 5115, 7953]",1836,48.0,0.001,nan,0.4429999828338623,1.0,1.2050000190734864,1.0,0.9840000152587891,1.0,"[np.float64(12461.0), np.float64(3945.0), np.float64(3263.0)]",19669.0,"[np.float64(11304.0), np.float64(3629.0), np.float64(2967.0)]",17900.0,"[np.float64(5968.0), np.float64(2080.0), np.float64(1580.0)]",9628.0,30 mph,nan,nan,nan
99236207,99355561,0,11158095,residential,nan,Bay Road,False,True,79.65901908795202,"[2732, 1583]",1059,43.0,0.002,nan,0.2922222349378798,1.0,1.057777828640408,1.0,0.8344444168938531,1.0,"[np.float64(3424.0), np.float64(3109.0)]",6533.0,"[np.float64(2900.0), np.float64(2656.0)]",5556.0,"[np.float64(1172.0), np.float64(1105.0)]",2277.0,nan,nan,nan,nan
99241314,99241316,0,11144185,residential,2,15th Street,False,True,118.4926616600661,"[1152, 6066, 5964]",792,43.0,0.003,nan,,0.0,0.9828571592058454,1.0,0.7592857224600655,1.0,"[np.float64(739.0), np.float64(660.0), np.float64(7896.0)]",9295.0,"[np.float64(671.0), np.float64(513.0), np.float64(6462.0)]",7646.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99241314,4243822602,0,11144185,residential,2,15th Street,False,False,118.54235396016765,"[3185, 6057, 6059]",1530,43.0,0.003,nan,,0.0,0.787999979654948,1.0,0.5533333460489909,1.0,"[np.float64(590.0), np.float64(6660.0), np.float64(652.0)]",7902.0,"[np.float64(442.0), np.float64(5167.0), np.float64(505.0)]",6114.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99241314,99264533,0,425041203,residential,2,Drexel Avenue,False,True,174.25816861235722,"[5958, 6064, 4700, 4702, 1279]",852,24.0,0.007,nan,,0.0,0.931578887136359,1.0,0.7026315990247225,1.0,"[np.float64(4786.0), np.float64(585.0), np.float64(1484.0), np.float64(5663.0), np.float64(715.0)]",13233.0,"[np.float64(3896.0), np.float64(457.0), np.float64(1198.0), np.float64(4542.0), np.float64(592.0)]",10685.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,15 mph,nan,nan,nan
99241316,4243836250,0,11144185,residential,2,15th Street,False,True,112.67291630077656,"[3264, 5968, 5924]",1556,43.0,0.003,nan,,0.0,1.0715384116539588,1.0,0.8630769436176007,1.0,"[np.float64(816.0), np.float64(784.0), np.float64(7676.0)]",9276.0,"[np.float64(679.0), np.float64(710.0), np.float64(6667.0)]",8056.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99241316,99347269,0,425040549,residential,nan,Pennsylvania Avenue,False,True,174.78008235824723,"[5952, 1563, 8277, 5966]",1041,43.0,0.004,nan,,0.0,1.1489473644055819,1.0,0.9326316431949013,1.0,"[np.float64(297.0), np.float64(898.0), np.float64(12825.0), np.float64(776.0)]",14796.0,"[np.float64(251.0), np.float64(748.0), np.float64(11500.0), np.float64(685.0)]",13184.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99248063,99248064,0,432736340,residential,nan,West 37th Street,False,True,111.89591737508398,1163,799,43.0,0.003,nan,,0.0,0.8306666692097981,1.0,0.5986666361490885,1.0,[np.float64(7739.0)],7739.0,[np.float64(6078.0)],6078.0,[np.float64(nan)],0.0,nan,nan,nan,nan
99248063,99261174,0,534855608,residential,nan,Sheridan Avenue,False,True,200.83503850746493,"[7197, 1270]",845,43.0,0.005,nan,,0.0,0.6168181679465554,1.0,0.3954545801336115,1.0,"[np.float64(10651.0), np.float64(479.0)]",11130.0,"[np.float64(7325.0), np.float64(284.0)]",7609.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99248064,99261177,0,11149348,residential,2,Royal Palm Avenue,False,False,200.36060463232042,"[1273, 7194]",850,43.0,0.005,nan,,0.0,0.9839130899180537,1.0,0.7595651875371519,1.0,"[np.float64(742.0), np.float64(15077.0)]",15819.0,"[np.float64(608.0), np.float64(12332.0)]",12940.0,"[np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99249137,99381908,0,1381415208,primary,3,Collins Avenue,True,False,76.55761066487628,"[1165, 4973]",803,56.0,0.001,nan,0.2509999990463257,1.0,1.181999969482422,1.0,0.9260000228881836,1.0,"[np.float64(22974.0), np.float64(26283.0)]",49257.0,"[np.float64(20412.0), np.float64(22726.0)]",43138.0,"[np.float64(6964.0), np.float64(6758.0)]",13722.0,35 mph,FL A1A,nan,nan
99251067,99251069,0,"[11145265, 1240904678]",secondary,"['4', '5']",Dade Boulevard,False,False,227.18564340999336,"[6190, 7887, 2067, 1173, 4376, 4378, 5436, 7583]",809,48.0,0.005,nan,,0.0,0.375,0.015346932976944429,,0.0,"[np.float64(219.0), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(330.0)]",549.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99251067,99285870,0,"[257950978, 432720276, 257950974]",secondary,"['4', '3']",23rd Street,False,True,50.66433816592182,"[6189, 1391, 1397, 7064, 1400, 3513]",929,50.0,0.001,yes,,0.0,0.7450000047683716,0.2773721341888874,,0.0,"[np.float64(nan), np.float64(nan), np.float64(1435.0), np.float64(nan), np.float64(1652.0), np.float64(nan)]",3087.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99251067,4316670790,0,855875290,secondary,5,Pine Tree Drive,False,True,41.958094081047165,"[3499, 7886, 3470, 7955, 5431, 5433, 5435]",1617,48.0,0.001,nan,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99251069,4315531640,0,"[190675460, 1240904679]",secondary,"['4', '5']",Dade Boulevard,False,False,265.4692624094421,"[3417, 2069, 5821]",1607,48.0,0.006,nan,,0.0,0.414848501032049,0.8351312476757702,0.2548386973719443,0.7719190693629436,"[np.float64(3408.0), np.float64(41628.0), np.float64(nan)]",45036.0,"[np.float64(1328.0), np.float64(24193.0), np.float64(nan)]",25521.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99251069,4316658109,0,"[432719098, 432719095]",secondary,4,Washington Avenue,False,False,17.293218206417905,"[3440, 1627, 8861]",1612,56.0,0.0,yes,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,35 mph,nan,nan,nan
99251072,4315531644,0,1240904681,secondary,5,Dade Boulevard,False,True,41.19424810527189,3421,1609,48.0,0.001,nan,,0.0,0.07000000029802322,0.11604154291772306,,0.0,[np.float64(201.0)],201.0,[np.float64(nan)],0.0,[np.float64(nan)],0.0,30 mph,nan,nan,nan
99251072,4315531606,0,398362909,secondary,5,Dade Boulevard,False,False,44.95273872019993,"[3400, 3378]",1603,48.0,0.001,nan,,0.0,0.05000000074505806,0.14311781161012244,,0.0,"[np.float64(193.0), np.float64(nan)]",193.0,"[np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99251072,4244180523,0,"[586763224, 1031829482, 586763229]",residential,4,Meridian Avenue,False,False,40.47547040705716,"[3296, 7905, 7907, 1735, 7625, 7088, 4532]",1570,48.0,0.001,yes,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
99251072,4315531594,0,"[1424887942, 190675478]",residential,2,Meridian Avenue,False,True,37.44539369738787,"[3392, 7904, 7910, 7087, 7898, 7900, 7902]",1601,43.0,0.001,nan,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
99251075,4011268269,0,190675461,secondary,4,Dade Boulevard,False,False,42.63218433099101,2911,1449,48.0,0.001,nan,0.20714286395481654,1.0,0.9699999264308384,1.0,0.7685715130397252,1.0,[np.float64(16644.0)],16644.0,[np.float64(13896.0)],13896.0,[np.float64(4239.0)],4239.0,30 mph,nan,nan,nan
99251075,4315531606,0,"[398362908, 714429597]",secondary,"['4', '5']",Dade Boulevard,False,True,181.04331966127785,"[2920, 3402]",1605,48.0,0.004,nan,0.15187500417232513,0.5188091518409803,0.7267857279096331,1.0,0.628333330154419,0.8895550047466964,"[np.float64(35844.0), np.float64(28298.0)]",64142.0,"[np.float64(29780.0), np.float64(21408.0)]",51188.0,"[np.float64(7184.0), np.float64(1053.0)]",8237.0,30 mph,nan,nan,nan
99251075,4011268283,0,475940206,residential,4,North Michigan Avenue,False,False,42.69231935978604,"[3969, 2919, 4010, 4012, 7917, 7919, 7921, 7923]",1454,43.0,0.001,nan,0.17714285850524902,1.0,0.9371427808489118,1.0,0.737142835344587,1.0,"[np.float64(538.0), np.float64(778.0), np.float64(2243.0), np.float64(583.0), np.float64(618.0), np.float64(574.0), np.float64(546.0), np.float64(624.0)]",6504.0,"[np.float64(447.0), np.float64(649.0), np.float64(1858.0), np.float64(485.0), np.float64(518.0), np.float64(479.0), np.float64(454.0), np.float64(519.0)]",5409.0,"[np.float64(122.0), np.float64(193.0), np.float64(452.0), np.float64(132.0), np.float64(166.0), np.float64(145.0), np.float64(127.0), np.float64(138.0)]",1475.0,nan,nan,nan,nan
99254212,99254227,0,"[1424831478, 11145662]",residential,nan,North Bay Road,False,True,275.2345591909611,"[2560, 1193, 1195, 1197, 4622, 1199, 1201, 5307, 2558]",821,43.0,0.006,nan,0.26189190632588155,0.968820022989946,1.0147368782445003,1.0,0.8071052651656302,1.0,"[np.float64(1548.0), np.float64(1373.0), np.float64(1073.0), np.float64(3820.0), np.float64(8451.0), np.float64(1382.0), np.float64(1431.0), np.float64(1010.0), np.float64(1921.0)]",22009.0,"[np.float64(1290.0), np.float64(1168.0), np.float64(920.0), np.float64(3172.0), np.float64(7271.0), np.float64(1150.0), np.float64(1237.0), np.float64(882.0), np.float64(1583.0)]",18673.0,"[np.float64(450.0), np.float64(458.0), np.float64(373.0), np.float64(870.0), np.float64(2976.0), np.float64(372.0), np.float64(509.0), np.float64(390.0), np.float64(378.0)]",6776.0,nan,nan,nan,nan
99254212,11146973259,0,1424831478,residential,nan,North Bay Road,False,False,143.69307727294753,"[1185, 2551, 1187, 7662, 5296, 5298, 5300, 5269, 5302, 5271, 5304, 5273, 5275, 1183]",1824,43.0,0.003,nan,0.2519047600882394,1.0,1.0152380807059151,1.0,0.7999999636695498,1.0,"[np.float64(725.0), np.float64(720.0), np.float64(887.0), np.float64(709.0), np.float64(845.0), np.float64(736.0), np.float64(762.0), np.float64(452.0), np.float64(1035.0), np.float64(224.0), np.float64(1010.0), np.float64(447.0), np.float64(506.0), np.float64(2428.0)]",11486.0,"[np.float64(593.0), np.float64(598.0), np.float64(759.0), np.float64(579.0), np.float64(701.0), np.float64(604.0), np.float64(630.0), np.float64(374.0), np.float64(892.0), np.float64(183.0), np.float64(861.0), np.float64(376.0), np.float64(427.0), np.float64(2031.0)]",9608.0,"[np.float64(174.0), np.float64(200.0), np.float64(305.0), np.float64(160.0), np.float64(231.0), np.float64(170.0), np.float64(215.0), np.float64(128.0), np.float64(369.0), np.float64(54.0), np.float64(346.0), np.float64(138.0), np.float64(164.0), np.float64(735.0)]",3389.0,nan,nan,nan,nan
99254261,604127428,0,198114829,residential,nan,North Bay Road,True,False,30.69750129903378,"[1224, 7187]",824,43.0,0.001,nan,0.07000000029802322,0.30659905063965814,0.7350000143051147,1.0,0.5099999904632568,1.0,"[np.float64(1500.0), np.float64(492.0)]",1992.0,"[np.float64(1187.0), np.float64(333.0)]",1520.0,"[np.float64(63.0), np.float64(nan)]",63.0,nan,nan,nan,nan
