o_node,d_node,origin,destination,opt_path,length,match_ids,OD,length_EV1_ma,diff_length_EV1_ma,diff_length_EV1_ma_pc
2593853218,11202022284,A_212,B_4,"[2593853218, 2593852762, 2593853178, 2593850361, 2593850363, 2593853181, 2593852408, 2593852409, 11202022233, 6345455080, 6345455413, 6354441159, 4723210832, 3328117111, 1935839849, 1935839851, 1935839854, 1935839858, 1935839863, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",5320.0,"[1791, 1786, 1785, 1743, 1788, 1789, 1777, 3497, 3497, 3501, 3542, 3541, 2548, 1973, 1258, 1266, 1275, 1280, 3670, 3669, 2261, 2260, 1982, 3555, 3554, 3478, 3479, 3038, 1904, 1905, 3514, 3515, 3045, 3097, 3098, 2612, 2611, 377, 378, 365, 3057, 3058, 3056, 2175, 3025, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 2617]",A_212B_4,5337.0,17.0,0.31954887218045114
2593853218,11202022285,A_212,"B_5,B_6","[2593853218, 2593852762, 2593853178, 2593850361, 2593850363, 2593853181, 2593852408, 2593852409, 11202022233, 6345455080, 6345455413, 6354441159, 4723210832, 4723210836, 4723210839, 5632396937, 11202022242, 5632396933, 776521998, 1935839856, 776522010, 776521982, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 11202022285]",5657.0,"[1791, 1786, 1785, 1743, 1788, 1789, 1777, 3497, 3497, 3501, 3542, 3541, 2551, 2554, 2854, 2856, 2856, 2851, 1269, 1272, 481, 474, 2395, 1320, 2396, 1694, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 2707, 2708, 2699, 2698, 628, 629, 6]","A_212B_5,B_6",5762.0,105.0,1.856107477461552
11202022234,5632424987,A_226,B_0,"[11202022234, 5622112471, 5622112469, 4715615572, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 683300820, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 1934244728, 4722963448, 4722963452, 5632800155, 11202022263, 5632800162, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",4891.0,"[634, 2772, 2768, 2297, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 893, 744, 757, 1677, 1676, 778, 791, 2356, 2355, 2252, 2250, 3803, 3801, 788, 785, 2362, 2363, 2901, 2901, 2911, 2907, 968, 2394, 1967, 1964, 1962, 1694, 2396, 1320, 2395, 471, 1260, 3755, 3754, 3747, 2860]",A_226B_0,,,
11202022234,11202022282,A_226,B_1,"[11202022234, 5622112471, 5622112469, 4715615572, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 683300820, 1934244651, 1934244688, 2569022472, 1934244721, 1934244724, 1934244736, 4722963440, 4092461288, 4092461282, 4722963441, 10901355551, 1934244732, 1934244728, 4722963448, 4722963452, 5632800155, 11202022263, 5632800162, 5632800161, 5632800160, 1934753518, 4723043854, 3250279364, 3250279362, 3250274460, 2593843727, 4723053011, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 11202022282]",4918.0,"[634, 2772, 2768, 2297, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 893, 744, 757, 1677, 1676, 778, 791, 2356, 2355, 2252, 2250, 3803, 3801, 788, 785, 2362, 2363, 2901, 2901, 2911, 2907, 968, 2394, 1967, 1964, 1962, 1694, 2396, 1320, 2395, 471, 1260, 3755, 3754, 3747, 2860, 2859]",A_226B_1,9873.0,4955.0,100.75233834892232
11202022234,1934244652,A_226,B_2,"[11202022234, 5622112471, 5622112469, 4715615572, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 1934261211, 1934244652]",2191.0,"[634, 2772, 2768, 2297, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 899, 902]",A_226B_2,2191.0,0.0,0.0
11202022234,11202022283,A_226,B_3,"[11202022234, 5622112471, 5622112469, 4715615572, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 1934771022, 11202022283]",4735.0,"[634, 2772, 2768, 2297, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 893, 2327, 2328, 349, 343, 759, 766, 767, 195, 794, 805, 818, 833, 831, 131, 859, 2896, 643, 2931, 2369, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 1183, 1184, 3601]",A_226B_3,,,
11202022234,11202022284,A_226,B_4,"[11202022234, 5622112471, 5622112469, 4715615572, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 4723135463, 4816491859, 4816491861, 1833313089, 4816491856, 5635142254, 1833313083, 1833313087, 4723303157, 11202022284]",5636.0,"[634, 2772, 2768, 2297, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 893, 2327, 2328, 349, 343, 759, 766, 767, 195, 794, 805, 818, 833, 831, 131, 859, 2896, 643, 2931, 2369, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 1183, 2438, 2704, 2711, 2710, 2695, 2696, 2933, 598, 2618, 2617]",A_226B_4,5636.0,0.0,0.0
11202022234,11202022285,A_226,"B_5,B_6","[11202022234, 5622112471, 5622112469, 4715615572, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 11202022285]",5367.0,"[634, 2772, 2768, 2297, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 893, 2327, 2328, 349, 343, 759, 766, 767, 195, 794, 805, 818, 833, 831, 131, 859, 2896, 643, 2931, 2369, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 2707, 2708, 2699, 2698, 628, 629, 6]","A_226B_5,B_6",5367.0,0.0,0.0
11202022235,5632424987,A_228,B_0,"[11202022235, 776513509, 776534474, 776534448, 776534443, 4723066883, 4723066882, 4723204805, 1934822550, 776741680, 5632424987]",1038.0,"[440, 512, 513, 493, 2424, 2423, 2545, 2544, 1247, 2858]",A_228B_0,,,
11202022235,11202022282,A_228,B_1,"[11202022235, 776513509, 776534474, 776534448, 776534443, 4723066883, 4723066882, 4723204805, 1934822550, 776741680, 5632424987, 11202022282]",1065.0,"[440, 512, 513, 493, 2424, 2423, 2545, 2544, 1247, 2858, 2859]",A_228B_1,9501.0,8436.0,792.112676056338
11202022235,1934244652,A_228,B_2,"[11202022235, 776513509, 776534474, 776534448, 4723066878, 5632342444, 776490150, 776513591, 776490191, 776534485, 776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632706784, 5632591855, 5632591856, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800162, 11202022263, 5632800155, 4722963452, 4722963448, 1934244728, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",3719.0,"[440, 512, 513, 2406, 2850, 425, 466, 432, 520, 523, 429, 2401, 2793, 2867, 2869, 2873, 2875, 2895, 2879, 2883, 2392, 1965, 1969, 1627, 1634, 2906, 2910, 2901, 2901, 2363, 2362, 785, 788, 3801, 3803, 2250, 2252, 2355, 2356, 791, 778, 1676, 1677, 757, 2326, 344, 349, 750, 748]",A_228B_2,3719.0,0.0,0.0
11202022235,11202022283,A_228,B_3,"[11202022235, 776513509, 776534474, 776534448, 4723066878, 5632342444, 776490150, 776513591, 776490191, 776534485, 776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632706784, 5632591855, 5632591856, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 5632800156, 776741692, 4722963447, 5632800164, 1934244773, 5632850498, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 1934771022, 11202022283]",4363.0,"[440, 512, 513, 2406, 2850, 425, 466, 432, 520, 523, 429, 2401, 2793, 2867, 2869, 2873, 2875, 2895, 2879, 2883, 2392, 1965, 1969, 1627, 1634, 2906, 2908, 2907, 2909, 2919, 2904, 2902, 550, 2360, 2912, 2925, 2924, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 1183, 1184, 3601]",A_228B_3,,,
11202022235,11202022284,A_228,B_4,"[11202022235, 776513509, 776534474, 776534448, 4723066878, 5632342444, 776490162, 776534497, 776534512, 4723066881, 11202022241, 9699482584, 4723115134, 8253130802, 8253130794, 8253130793, 8253130811, 5632396933, 776521998, 1935839853, 1935839860, 1935839864, 1935839871, 1935839873, 1935839876, 776390396, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",5246.0,"[440, 512, 513, 2406, 2850, 2849, 528, 538, 2416, 3773, 3773, 3774, 3751, 3752, 3749, 3747, 3753, 2851, 1264, 1278, 1284, 1293, 1295, 1299, 1300, 415, 3669, 2261, 2260, 1982, 3555, 3554, 3478, 3479, 3038, 1904, 1905, 3514, 3515, 3045, 3097, 3098, 2612, 2611, 377, 378, 365, 3057, 3058, 3056, 2175, 3025, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 2617]",A_228B_4,5264.0,18.0,0.3431185665268776
11202022235,11202022285,A_228,"B_5,B_6","[11202022235, 776513509, 776534474, 776534448, 4723066878, 5632342444, 776490150, 776513591, 776490191, 776534485, 776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632706784, 5632591855, 5632591856, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 5632800156, 776741692, 4722963447, 5632800164, 1934244773, 5632850498, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 11202022285]",4995.0,"[440, 512, 513, 2406, 2850, 425, 466, 432, 520, 523, 429, 2401, 2793, 2867, 2869, 2873, 2875, 2895, 2879, 2883, 2392, 1965, 1969, 1627, 1634, 2906, 2908, 2907, 2909, 2919, 2904, 2902, 550, 2360, 2912, 2925, 2924, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 2707, 2708, 2699, 2698, 628, 629, 6]","A_228B_5,B_6",4995.0,0.0,0.0
4723204799,5632424987,A_229,B_0,"[4723204799, 4723066882, 4723204805, 1934822550, 776741680, 5632424987]",652.0,"[2540, 2545, 2544, 1247, 2858]",A_229B_0,,,
4723204799,11202022282,A_229,B_1,"[4723204799, 4723066882, 4723204805, 1934822550, 776741680, 5632424987, 11202022282]",679.0,"[2540, 2545, 2544, 1247, 2858, 2859]",A_229B_1,9581.0,8902.0,1311.0456553755523
4723204799,1934244652,A_229,B_2,"[4723204799, 4723066882, 4723066880, 4723204803, 9699482588, 4723066881, 11202022241, 9699482584, 4723115134, 8253130802, 8253130795, 776522008, 2593845094, 2593845096, 2593845424, 11061441982, 11061441973, 11061441970, 5632534919, 4723043850, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800162, 11202022263, 5632800155, 4722963452, 4722963448, 1934244728, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",3453.0,"[2540, 2420, 2542, 3777, 3776, 3773, 3773, 3774, 3751, 3750, 479, 1700, 1706, 1710, 3862, 3856, 3854, 2864, 2390, 1966, 1969, 1627, 1634, 2906, 2910, 2901, 2901, 2363, 2362, 785, 788, 3801, 3803, 2250, 2252, 2355, 2356, 791, 778, 1676, 1677, 757, 2326, 344, 349, 750, 748]",A_229B_2,3799.0,346.0,10.020272227048943
4723204799,11202022283,A_229,B_3,"[4723204799, 4723066882, 4723066880, 4723204803, 9699482588, 4723066881, 11202022241, 9699482584, 4723115134, 8253130802, 8253130795, 8253130813, 1935839852, 776521967, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 11202022283]",4086.0,"[2540, 2420, 2542, 3777, 3776, 3773, 3773, 3774, 3751, 3750, 3756, 3755, 1260, 471, 2395, 1320, 2396, 1694, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 1183, 1184, 3601]",A_229B_3,,,
4723204799,11202022284,A_229,B_4,"[4723204799, 4723066882, 4723066880, 4723204803, 9699482588, 4723066881, 11202022241, 9699482584, 4723115134, 8253130802, 8253130794, 8253130793, 8253130811, 5632396933, 776521998, 1935839853, 1935839860, 1935839864, 1935839871, 1935839873, 1935839876, 776390396, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",4863.0,"[2540, 2420, 2542, 3777, 3776, 3773, 3773, 3774, 3751, 3752, 3749, 3747, 3753, 2851, 1264, 1278, 1284, 1293, 1295, 1299, 1300, 415, 3669, 2261, 2260, 1982, 3555, 3554, 3478, 3479, 3038, 1904, 1905, 3514, 3515, 3045, 3097, 3098, 2612, 2611, 377, 378, 365, 3057, 3058, 3056, 2175, 3025, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 2617]",A_229B_4,5344.0,481.0,9.891013777503598
4723204799,11202022285,A_229,"B_5,B_6","[4723204799, 4723066882, 4723066880, 4723204803, 9699482588, 4723066881, 11202022241, 9699482584, 4723115134, 8253130802, 8253130795, 8253130813, 1935839852, 776521967, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 11202022285]",4718.0,"[2540, 2420, 2542, 3777, 3776, 3773, 3773, 3774, 3751, 3750, 3756, 3755, 1260, 471, 2395, 1320, 2396, 1694, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 2707, 2708, 2699, 2698, 628, 629, 6]","A_229B_5,B_6",5075.0,357.0,7.566765578635015
11202022236,5632424987,A_230,B_0,"[11202022236, 4723210848, 5632424987]",358.0,"[3566, 2857]",A_230B_0,,,
11202022236,11202022282,A_230,B_1,"[11202022236, 4723210848, 5632424987, 11202022282]",385.0,"[3566, 2857, 2859]",A_230B_1,,,
11202022236,1934244652,A_230,B_2,"[11202022236, 4723210848, 5632424987, 8253130793, 8253130811, 8253130813, 1935839852, 776521967, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632800162, 11202022263, 5632800155, 4722963452, 4722963448, 1934244728, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",3247.0,"[3566, 2857, 2860, 3747, 3754, 3755, 1260, 471, 2395, 1320, 2396, 1694, 1962, 1964, 1967, 2394, 968, 2907, 2911, 2901, 2901, 2363, 2362, 785, 788, 3801, 3803, 2250, 2252, 2355, 2356, 791, 778, 1676, 1677, 757, 2326, 344, 349, 750, 748]",A_230B_2,,,
11202022236,11202022283,A_230,B_3,"[11202022236, 4723210848, 5632424987, 8253130793, 8253130811, 8253130813, 1935839852, 776521967, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 11202022283]",3846.0,"[3566, 2857, 2860, 3747, 3754, 3755, 1260, 471, 2395, 1320, 2396, 1694, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 1183, 1184, 3601]",A_230B_3,,,
11202022236,11202022284,A_230,B_4,"[11202022236, 4723210848, 5632424987, 11202022282, 5632396937, 4723210839, 5632534915, 1935839849, 1935839851, 1935839854, 1935839858, 1935839863, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",4605.0,"[3566, 2857, 2859, 2859, 2854, 2862, 2861, 1258, 1266, 1275, 1280, 3670, 3669, 2261, 2260, 1982, 3555, 3554, 3478, 3479, 3038, 1904, 1905, 3514, 3515, 3045, 3097, 3098, 2612, 2611, 377, 378, 365, 3057, 3058, 3056, 2175, 3025, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 2617]",A_230B_4,,,
